id,Class,Order,Family,Genus,Species,Common Name,Region,Decimal Latitude,Decimal Longitude,Are coordinates for specific location?,system,biome,realm,Native,Alien,Invasive,Units,Sampling method,Data transformed,year,pop,DP01,DP10,DP1X,EMXP,PRCP,Station_ID,stdscale,mmscale,yeardiff,stddiff,mmdiff,lastpop
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1982,53.0,91.0,55.0,6.0,42.9,601.2,GHCND:USC00026716,1.617180810922557,0.9999999999999999,1.0,1.8132027273980185,0.536231884057971,0.46376811594202894
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1983,38.5,89.0,52.0,4.0,48.8,645.7,GHCND:USC00026716,0.19602191647546144,0.5797101449275363,1.0,-1.4211588944470954,-0.42028985507246364,0.9999999999999999
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1984,39.5,91.0,53.0,2.0,32.3,626.1,GHCND:USC00026716,0.29403287471319217,0.608695652173913,1.0,0.09801095823773073,0.02898550724637672,0.5797101449275363
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1985,46.0,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,0.9311041032584418,0.7971014492753622,1.0,0.6370712285452497,0.18840579710144922,0.608695652173913
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1986,41.0,85.0,49.0,4.0,103.1,609.5,GHCND:USC00026716,0.44104931206978826,0.6521739130434782,1.0,-0.4900547911886536,-0.14492753623188404,0.7971014492753622
6192,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1987,43.5,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,0.6860767076641151,0.7246376811594203,1.0,0.24502739559432685,0.07246376811594213,0.6521739130434782
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1986,20.0,115.0,74.0,13.0,58.4,1025.8,GHCND:USC00088942,-0.7109264308244935,0.016759776536312845,1.0,-0.3214235668405873,-0.0893854748603352,0.10614525139664804
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1987,100.0,97.0,70.0,20.0,73.2,1269.6,GHCND:USC00088942,-0.38950286398390616,0.10614525139664804,1.0,0.3214235668405873,0.0893854748603352,0.016759776536312845
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1988,40.0,120.0,86.0,22.0,76.2,1519.4,GHCND:USC00088942,-0.6305705391143467,0.03910614525139664,1.0,-0.24106767513044053,-0.06703910614525141,0.10614525139664804
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1989,30.0,121.0,91.0,8.0,71.1,1152.1,GHCND:USC00088942,-0.6707484849694201,0.027932960893854747,1.0,-0.040177945855073394,-0.011173184357541895,0.03910614525139664
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1990,180.0,131.0,81.0,13.0,88.9,1199.9,GHCND:USC00088942,-0.06807929714331888,0.19553072625698323,1.0,0.6026691878261012,0.16759776536312848,0.027932960893854747
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1991,20.0,155.0,111.0,20.0,171.5,1872.8,GHCND:USC00088942,-0.7109264308244935,0.016759776536312845,1.0,-0.6428471336811746,-0.17877094972067037,0.19553072625698323
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1992,300.0,141.0,86.0,17.0,110.2,1481.6,GHCND:USC00088942,0.41405605311756205,0.329608938547486,1.0,1.1249824839420555,0.3128491620111732,0.016759776536312845
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1993,20.0,129.0,66.0,9.0,96.5,1020.8,GHCND:USC00088942,-0.7109264308244935,0.016759776536312845,1.0,-1.1249824839420555,-0.3128491620111732,0.329608938547486
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1994,380.0,148.0,103.0,25.0,185.9,1990.1,GHCND:USC00088942,0.7354796199581494,0.4189944134078212,1.0,1.4464060507826428,0.40223463687150834,0.016759776536312845
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1995,60.0,134.0,81.0,14.0,68.8,1270.2,GHCND:USC00088942,-0.5502146474041998,0.061452513966480445,1.0,-1.285694267362349,-0.35754189944134074,0.4189944134078212
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1996,220.0,127.0,86.0,20.0,165.1,1631.8,GHCND:USC00088942,0.09263248627697476,0.24022346368715083,1.0,0.6428471336811745,0.1787709497206704,0.061452513966480445
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,1999,10.0,96.0,83.0,21.0,53.3,1459.7,GHCND:USC00088942,-0.7511043766795669,0.005586592178770949,1.0,-1.6071178342029364,-0.44692737430167595,0.4525139664804469
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,2000,700.0,70.0,53.0,10.0,55.9,831.4,GHCND:USC00088942,2.0211738873204985,0.7765363128491619,1.0,2.7722782640000654,0.7709497206703909,0.005586592178770949
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,2001,5.0,103.0,88.0,21.0,71.1,1493.6,GHCND:USC00088942,-0.7711933496071036,0.0,1.0,-2.792367236927602,-0.7765363128491619,0.7765363128491619
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,2002,900.0,95.0,76.0,19.0,76.7,1369.2,GHCND:USC00088942,2.824732804421967,0.9999999999999998,1.0,3.5959261540290703,0.9999999999999998,0.0
6193,Reptilia,Testudines,Cheloniidae,Chelonia,mydas,Green turtle,North America,28.7675,-80.77694,True,Marine,Unknown,Atlantic tropical and subtropical,Yes,No,No,Number of nests deposited annually,Night beach survey,No,2003,50.0,105.0,83.0,17.0,97.8,1303.8,GHCND:USC00088942,-0.5903925932592732,0.05027932960893854,1.0,-3.41512539768124,-0.9497206703910612,0.9999999999999998
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1979,3.5,78.0,39.0,1.0,44.2,385.7,GHCND:USC00026716,-1.2417758928797495,0.09090909090909091,1.0,0.28437615867475174,0.09090909090909091,0.0
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1980,5.0,75.0,39.0,6.0,51.8,473.3,GHCND:USC00026716,-0.9573997342049977,0.18181818181818182,1.0,0.28437615867475186,0.09090909090909091,0.09090909090909091
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1981,6.5,86.0,54.0,5.0,48.0,558.4,GHCND:USC00026716,-0.6730235755302459,0.2727272727272727,1.0,0.28437615867475174,0.09090909090909088,0.18181818181818182
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1982,12.0,91.0,55.0,6.0,42.9,601.2,GHCND:USC00026716,0.36968900627717716,0.6060606060606061,1.0,1.042712581807423,0.33333333333333337,0.2727272727272727
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1983,11.0,89.0,52.0,4.0,48.8,645.7,GHCND:USC00026716,0.18010490049400932,0.5454545454545455,1.0,-0.18958410578316784,-0.06060606060606055,0.6060606060606061
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1984,11.5,91.0,53.0,2.0,32.3,626.1,GHCND:USC00026716,0.2748969533855932,0.5757575757575758,1.0,0.0947920528915839,0.030303030303030276,0.5454545454545455
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1985,15.5,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,1.0332333765182646,0.8181818181818182,1.0,0.7583364231326715,0.24242424242424243,0.5757575757575758
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1986,15.0,85.0,49.0,4.0,103.1,609.5,GHCND:USC00026716,0.9384413236266806,0.787878787878788,1.0,-0.09479205289158399,-0.030303030303030276,0.8181818181818182
6216,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1987,18.5,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,1.6019856938677681,1.0,1.0,0.6635443702410875,0.21212121212121204,0.787878787878788
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1979,18.0,78.0,39.0,1.0,44.2,385.7,GHCND:USC00026716,0.15514787986130313,0.608695652173913,1.0,-0.9308872791678189,-0.32608695652173925,0.9347826086956522
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1980,23.0,75.0,39.0,6.0,51.8,473.3,GHCND:USC00026716,0.7757393993065157,0.8260869565217391,1.0,0.6205915194452125,0.21739130434782616,0.608695652173913
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1981,19.5,86.0,54.0,5.0,48.0,558.4,GHCND:USC00026716,0.3413253356948669,0.6739130434782609,1.0,-0.4344140636116488,-0.15217391304347827,0.8260869565217391
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1982,27.0,91.0,55.0,6.0,42.9,601.2,GHCND:USC00026716,1.2722126148626858,0.9999999999999999,1.0,0.9308872791678189,0.326086956521739,0.6739130434782609
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1983,24.5,89.0,52.0,4.0,48.8,645.7,GHCND:USC00026716,0.9619168551400794,0.891304347826087,1.0,-0.31029575972260637,-0.10869565217391286,0.9999999999999999
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1984,4.0,91.0,53.0,2.0,32.3,626.1,GHCND:USC00026716,-1.582508374585292,0.0,1.0,-2.5444252297253716,-0.891304347826087,0.891304347826087
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1985,9.0,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,-0.9619168551400794,0.21739130434782605,1.0,0.6205915194452125,0.21739130434782605,0.0
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1986,9.0,85.0,49.0,4.0,103.1,609.5,GHCND:USC00026716,-0.9619168551400794,0.21739130434782605,1.0,0.0,0.0,0.21739130434782605
6217,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1987,8.0,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,-1.086035159029122,0.17391304347826086,1.0,-0.12411830388904255,-0.04347826086956519,0.21739130434782605
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1979,0.0,78.0,39.0,1.0,44.2,385.7,GHCND:USC00026716,-0.8140297117796491,0.0,1.0,-0.13129511480316924,-0.038461538461538464,0.038461538461538464
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1980,0.0,75.0,39.0,6.0,51.8,473.3,GHCND:USC00026716,-0.8140297117796491,0.0,1.0,0.0,0.0,0.0
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1981,2.5,86.0,54.0,5.0,48.0,558.4,GHCND:USC00026716,-0.15755413776380306,0.19230769230769232,1.0,0.6564755740158461,0.19230769230769232,0.0
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1982,5.5,91.0,55.0,6.0,42.9,601.2,GHCND:USC00026716,0.6302165510552121,0.42307692307692313,1.0,0.7877706888190152,0.2307692307692308,0.19230769230769232
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1983,3.75,89.0,52.0,4.0,48.8,645.7,GHCND:USC00026716,0.17068364924411994,0.2884615384615385,1.0,-0.4595329018110922,-0.13461538461538464,0.42307692307692313
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1984,1.0,91.0,53.0,2.0,32.3,626.1,GHCND:USC00026716,-0.5514394821733107,0.07692307692307693,1.0,-0.7221231314174307,-0.21153846153846156,0.2884615384615385
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1985,0.25,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,-0.7483821543780644,0.019230769230769232,1.0,-0.1969426722047537,-0.057692307692307696,0.07692307692307693
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1986,4.5,85.0,49.0,4.0,103.1,609.5,GHCND:USC00026716,0.36762632144887375,0.34615384615384615,1.0,1.1160084758269382,0.3269230769230769,0.019230769230769232
6218,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,North America,31.83333,-109.16667,True,Terrestrial,Tropical and subtropical coniferous forests,Nearctic,Yes,No,No,Average number of individuals caught over a 6 month period,Live night trapping & release on experimental plots,No,1987,13.0,85.625,49.125,4.125,51.40000000000002,564.9999999999997,GHCND:USC00026716,2.59964327310275,1.0,1.0,2.2320169516538764,0.6538461538461539,0.34615384615384615
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1987,1347.5,64.0,37.0,1.0,71.6,401.0,GHCND:USC00047731,-1.572155489649804,0.14479105356091804,1.0,0.5138562689905972,0.14479105356091804,0.0
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1990,1491.0,45.0,29.0,2.0,36.1,331.2,GHCND:USC00047731,-0.9726565091607738,0.3137139493819894,1.0,-0.16919657637495278,-0.047675103001765695,0.36138905238375507
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1991,1611.5,58.0,36.0,4.0,51.1,540.1,GHCND:USC00047731,-0.46924447327974156,0.455562095350206,1.0,0.5034120358810323,0.1418481459682166,0.3137139493819894
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1992,1695.5,54.0,33.0,7.0,61.2,534.5,GHCND:USC00047731,-0.11831824079835802,0.5544437904649793,1.0,0.35092623248138355,0.0988816951147733,0.455562095350206
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1993,1842.0,70.0,40.0,6.0,102.6,710.8,GHCND:USC00047731,0.49371381942215015,0.7268981753972925,1.0,0.6120320602205082,0.17245438493231324,0.5544437904649793
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1994,1903.0,66.0,35.0,3.0,34.3,417.0,GHCND:USC00047731,0.7485531072955358,0.7987051206592111,1.0,0.25483928787338567,0.07180694526191855,0.7268981753972925
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1995,2074.0,82.0,55.0,9.0,106.2,932.7,GHCND:USC00047731,1.4629386519897807,1.0,1.0,0.7143855446942449,0.20129487934078893,0.7987051206592111
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1996,1910.5,73.0,51.0,7.0,60.2,756.7,GHCND:USC00047731,0.7798858066242307,0.8075338434373158,1.0,-0.68305284536555,-0.19246615656268418,1.0
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1997,1963.5,52.0,36.0,7.0,54.1,517.6,GHCND:USC00047731,1.0013035485470083,0.8699234844025896,1.0,0.22141774192277763,0.062389640965273774,0.8075338434373158
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1998,1840.5,101.0,69.0,12.0,112.3,1006.8,GHCND:USC00047731,0.48744727955641115,0.7251324308416716,1.0,-0.5138562689905972,-0.14479105356091804,0.8699234844025896
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,1999,1833.0,58.0,32.0,3.0,38.6,372.1,GHCND:USC00047731,0.45611458022771617,0.7163037080635668,1.0,-0.03133269932869498,-0.008828722778104758,0.7251324308416716
6223,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.31694,-122.13028,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,survey,No,2000,1865.5,64.0,38.0,7.0,41.7,574.4,GHCND:USC00047731,0.591889610652061,0.7545615067686873,1.0,0.13577503042434486,0.03825779870512047,0.7163037080635668
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1983,1238.5,116.0,86.0,36.0,121.7,2549.4,GHCND:USC00040673,-1.3719774258977462,0.0,1.0,-0.35792765797080284,-0.11986103068905618,0.11986103068905618
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1986,1385.5,74.0,44.0,17.0,133.4,1407.5,GHCND:USC00040673,-0.8636164044319681,0.17023740590619574,1.0,0.32853263292006063,0.1100173711638679,0.060220034742327844
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1987,1508.5,76.16129032258063,49.61290322580645,15.806451612903228,113.31612903225809,1255.767741935484,GHCND:USC00040673,-0.4382531007565212,0.3126809496236247,1.0,0.4253633036754469,0.14244354371742896,0.17023740590619574
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1990,1658.0,56.0,30.0,6.0,64.3,562.3,GHCND:USC00040673,0.07875351631241638,0.4858135495078171,1.0,-0.254180510732889,-0.08511870295309776,0.5709322524609148
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1991,1801.0,62.0,37.0,13.0,111.3,1033.1,GHCND:USC00040673,0.5732815848131393,0.6514186450492181,1.0,0.4945280685007229,0.16560509554140102,0.4858135495078171
6224,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,North America,36.97528,-122.16333,False,Marine,Unknown,Pacific north temperate,Yes,No,No,Number of individuals,Counts,No,1992,1908.0,73.0,47.0,14.0,94.2,1187.3,GHCND:USC00040673,0.9433130766283655,0.7753329473074695,1.0,0.3700314918152262,0.1239143022582514,0.6514186450492181
