id,Class,Order,Family,Genus,Species,Common Name,Region,Decimal Latitude,Decimal Longitude,Are coordinates for specific location?,system,biome,realm,Native,Alien,Invasive,Units,Sampling method,Data transformed,year,pop,DP01,DP10,DP1X,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,PRCP,SNOW,TMAX,TMIN,Station_ID,stdscale,mmscale,yeardiff,stddiff,mmdiff,lastpop
4841,Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,White-tailed jack rabbit,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1999,0.02,100.0,71.0,7.0,7.0,16.0,150.0,31.0,148.0,14.0,-31.1,140.0,71.4,36.1,936.7,502.0,15.5,2.2,GHCND:USC00470273,-0.4243924487946647,0.1,1.0,-0.418241833594742,-0.1,0.2
4841,Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,White-tailed jack rabbit,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,2000,0.07,121.0,76.0,12.0,18.0,20.0,134.0,55.0,145.0,3.0,-28.3,203.0,63.5,33.9,1118.7,1513.0,14.2,2.4,GHCND:USC00470273,0.6212121351921903,0.35000000000000003,1.0,1.045604583986855,0.25,0.1
4841,Mammalia,Lagomorpha,Leporidae,Lepus,townsendii,White-tailed jack rabbit,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,2001,0.2,118.0,73.0,11.0,3.0,10.0,133.0,46.0,124.0,13.0,-22.2,38.0,152.4,35.6,1035.9,169.0,14.7,3.4,GHCND:USC00470273,3.339784053558013,1.0,1.0,2.718571918365823,0.6499999999999999,0.35000000000000003
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1990,5.0,109.0,79.0,7.0,8.365461847389557,11.0,166.0,30.0,136.0,11.0,-27.8,156.29718875502007,55.9,35.6,907.2,660.2168674698795,15.4,1.9,GHCND:USC00470273,0.29782221470616416,0.6129032258064515,1.0,2.2371296593044345,0.6129032258064515,0.0
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1991,4.9,105.67069486404834,68.95770392749245,8.145015105740182,8.365461847389557,25.0,167.0,55.0,143.0,30.0,-28.3,156.29718875502007,69.58912386706953,36.1,936.1108262108289,660.2168674698795,15.4,1.6,GHCND:USC00470273,0.18007854842698381,0.5806451612903227,1.0,-0.11774366627918034,-0.03225806451612878,0.6129032258064515
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1992,6.2,113.0,72.0,9.0,6.0,8.0,167.0,39.0,131.0,6.0,-23.3,152.0,39.4,35.0,950.2,391.0,14.0,1.1,GHCND:USC00470273,1.7107462100563338,1.0,1.0,1.53066766162935,0.41935483870967727,0.5806451612903227
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1993,5.6,118.0,66.0,11.0,6.0,25.0,175.0,57.0,120.0,8.0,-25.6,254.0,101.6,35.6,1160.9,880.0,13.2,0.8,GHCND:USC00470273,1.0042842123812483,0.8064516129032255,1.0,-0.7064619976750854,-0.19354838709677447,1.0
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1994,5.0,105.67069486404834,68.95770392749245,8.145015105740182,8.365461847389557,32.0,155.0,56.0,126.0,8.0,-33.9,156.29718875502007,69.58912386706953,37.2,921.0,660.2168674698795,14.1,0.3,GHCND:USC00470273,0.29782221470616416,0.6129032258064515,1.0,-0.7064619976750841,-0.19354838709677402,0.8064516129032255
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1995,5.5,92.0,64.0,4.0,8.365461847389557,37.0,168.0,63.0,127.0,25.0,-25.0,156.29718875502007,43.4,37.8,853.6,660.2168674698795,13.8,0.6,GHCND:USC00470273,0.886540546102068,0.7741935483870968,1.0,0.5887183313959039,0.16129032258064524,0.6129032258064515
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1998,5.0,117.0,77.0,9.0,10.0,9.0,137.0,35.0,146.0,8.0,-22.8,178.0,72.4,33.3,1096.9,703.0,15.9,3.0,GHCND:USC00470273,0.29782221470616416,0.6129032258064515,1.0,-0.47097466511672353,-0.12903225806451624,0.7419354838709677
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,1999,4.6,100.0,71.0,7.0,7.0,16.0,150.0,31.0,148.0,14.0,-31.1,140.0,71.4,36.1,936.7,502.0,15.5,2.2,GHCND:USC00470273,-0.17315245041055935,0.4838709677419353,1.0,-0.4709746651167235,-0.12903225806451624,0.6129032258064515
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,2000,5.5,121.0,76.0,12.0,18.0,20.0,134.0,55.0,145.0,3.0,-28.3,203.0,63.5,33.9,1118.7,1513.0,14.2,2.4,GHCND:USC00470273,0.886540546102068,0.7741935483870968,1.0,1.0596929965126274,0.2903225806451615,0.4838709677419353
4842,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,North America,43.06917,-89.40861,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,No,Yes,Yes,number of individuals per volunteer respondent,sightings (live or road kill),No,2001,4.5,118.0,73.0,11.0,3.0,10.0,133.0,46.0,124.0,13.0,-22.2,38.0,152.4,35.6,1035.9,169.0,14.7,3.4,GHCND:USC00470273,-0.2908961166897397,0.4516129032258065,1.0,-1.1774366627918078,-0.32258064516129026,0.7741935483870968
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1990,2.0,109.0,79.0,7.0,8.365461847389557,11.0,166.0,30.0,136.0,11.0,-27.8,156.29718875502007,55.9,35.6,907.2,660.2168674698795,15.4,1.9,GHCND:USC00470273,-0.4228823654810656,0.2727272727272727,1.0,-0.46884783998987695,-0.10909090909090902,0.3818181818181817
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1991,2.1,105.67069486404834,68.95770392749245,8.145015105740182,8.365461847389557,25.0,167.0,55.0,143.0,30.0,-28.3,156.29718875502007,69.58912386706953,36.1,936.1108262108289,660.2168674698795,15.4,1.6,GHCND:USC00470273,-0.2665997521511064,0.3090909090909091,1.0,0.15628261332995924,0.036363636363636376,0.2727272727272727
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1992,2.4,113.0,72.0,9.0,6.0,8.0,167.0,39.0,131.0,6.0,-23.3,152.0,39.4,35.0,950.2,391.0,14.0,1.1,GHCND:USC00470273,0.20224808783877055,0.4181818181818181,1.0,0.4688478399898769,0.10909090909090902,0.3090909090909091
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1993,3.0,118.0,66.0,11.0,6.0,25.0,175.0,57.0,120.0,8.0,-25.6,254.0,101.6,35.6,1160.9,880.0,13.2,0.8,GHCND:USC00470273,1.1399437678185251,0.6363636363636362,1.0,0.9376956799797546,0.21818181818181814,0.4181818181818181
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1994,2.5,105.67069486404834,68.95770392749245,8.145015105740182,8.365461847389557,32.0,155.0,56.0,126.0,8.0,-33.9,156.29718875502007,69.58912386706953,37.2,921.0,660.2168674698795,14.1,0.3,GHCND:USC00470273,0.35853070116872976,0.4545454545454546,1.0,-0.7814130666497954,-0.18181818181818166,0.6363636363636362
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1995,2.5,92.0,64.0,4.0,8.365461847389557,37.0,168.0,63.0,127.0,25.0,-25.0,156.29718875502007,43.4,37.8,853.6,660.2168674698795,13.8,0.6,GHCND:USC00470273,0.35853070116872976,0.4545454545454546,1.0,0.0,0.0,0.4545454545454546
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1998,2.4,117.0,77.0,9.0,10.0,9.0,137.0,35.0,146.0,8.0,-22.8,178.0,72.4,33.3,1096.9,703.0,15.9,3.0,GHCND:USC00470273,0.20224808783877055,0.4181818181818181,1.0,-0.1562826133299592,-0.03636363636363649,0.4545454545454546
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,1999,2.0,100.0,71.0,7.0,7.0,16.0,150.0,31.0,148.0,14.0,-31.1,140.0,71.4,36.1,936.7,502.0,15.5,2.2,GHCND:USC00470273,-0.4228823654810656,0.2727272727272727,1.0,-0.6251304533198362,-0.1454545454545454,0.4181818181818181
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,2000,2.4,121.0,76.0,12.0,18.0,20.0,134.0,55.0,145.0,3.0,-28.3,203.0,63.5,33.9,1118.7,1513.0,14.2,2.4,GHCND:USC00470273,0.20224808783877055,0.4181818181818181,1.0,0.6251304533198362,0.1454545454545454,0.2727272727272727
4843,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American river otter,North America,43.06917,-89.40861,False,Freshwater,Large lakes,Nearctic,Yes,No,No,number of individuals per volunteer respondent,sightings (live or road kill),No,2001,1.5,118.0,73.0,11.0,3.0,10.0,133.0,46.0,124.0,13.0,-22.2,38.0,152.4,35.6,1035.9,169.0,14.7,3.4,GHCND:USC00470273,-1.204295432130861,0.09090909090909083,1.0,-1.4065435199696315,-0.32727272727272727,0.4181818181818181
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1983,170000.0,93.0,84.0,11.0,27.0,37.0,202.0,88.0,102.0,28.0,-46.7,245.0,43.2,33.9,931.4,1767.8,11.4,-0.5,GHCND:USC00471847,-2.035965473878199,0.0,1.0,-0.38451648174939357,-0.09090909090909094,0.09090909090909094
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1986,240000.0,83.0,74.0,7.0,27.0,30.0,159.0,94.0,110.0,9.0,-41.1,245.0,57.2,35.0,832.0,1767.8,12.1,0.3,GHCND:USC00471847,-1.1387603497962808,0.21212121212121215,1.0,-0.1281721605831312,-0.030303030303030276,0.24242424242424243
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1987,300000.0,85.0,66.0,5.0,27.0,15.0,175.0,52.0,159.0,15.0,-37.2,245.0,39.4,33.9,615.3,1767.8,14.9,1.7,GHCND:USC00471847,-0.369727386297494,0.39393939393939403,1.0,0.7690329634987868,0.18181818181818188,0.21212121212121215
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1988,375000.0,64.0,60.0,4.0,27.0,54.0,183.0,67.0,132.0,50.0,-37.8,245.0,72.4,38.9,631.5,1767.8,12.9,-0.6,GHCND:USC00471847,0.5915638180759896,0.6212121212121213,1.0,0.9612912043734836,0.2272727272727273,0.39393939393939403
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1991,250000.0,94.0,88.0,12.0,27.0,51.0,188.0,70.0,136.0,6.0,-40.0,245.0,63.5,34.4,1212.5,1767.8,11.9,0.0,GHCND:USC00471847,-1.0105881892131496,0.24242424242424243,1.0,-1.922582408746967,-0.4545454545454546,0.696969696969697
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1992,240000.0,93.61111111111111,76.44444444444444,9.222222222222221,27.0,25.0,214.0,66.0,107.0,1.0,-37.2,245.0,62.58888888888888,32.8,769.0,1767.8,11.0,-1.3,GHCND:USC00471847,-1.1387603497962808,0.21212121212121215,1.0,-0.1281721605831312,-0.030303030303030276,0.24242424242424243
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1993,275000.0,93.61111111111111,76.44444444444444,9.222222222222221,27.0,42.0,222.0,70.0,87.0,1.0,-38.9,245.0,62.58888888888888,32.2,936.8950000000001,1767.8,10.5,-1.7,GHCND:USC00471847,-0.6901577877553219,0.31818181818181823,1.0,0.44860256204095894,0.10606060606060608,0.21212121212121215
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1996,340000.0,93.61111111111111,76.44444444444444,9.222222222222221,27.0,62.0,196.0,102.0,106.0,3.0,-48.3,245.0,62.58888888888888,34.4,1003.0,1767.8,9.6,-3.4,GHCND:USC00471847,0.14296125603503054,0.5151515151515151,1.0,-2.050754569330098,-0.48484848484848486,1.0
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1997,330000.0,93.61111111111111,76.44444444444444,9.222222222222221,27.0,45.0,220.0,106.0,87.0,2.0,-41.1,245.0,62.58888888888888,32.8,936.8950000000001,1767.8,9.2,-3.4,GHCND:USC00471847,0.014789095451899402,0.48484848484848486,1.0,-0.12817216058313113,-0.030303030303030276,0.5151515151515151
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1998,400000.0,73.0,55.0,8.0,27.0,22.0,175.0,59.0,147.0,0.0,-32.2,245.0,47.5,31.1,751.2,1767.8,13.9,0.1,GHCND:USC00471847,0.9119942195338173,0.696969696969697,1.0,0.8972051240819179,0.21212121212121215,0.48484848484848486
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1999,415000.0,88.0,63.0,14.0,13.0,35.0,179.0,63.0,124.0,2.0,-34.4,107.0,66.0,35.0,1036.1,738.0,13.3,-0.3,GHCND:USC00471847,1.104252460408514,0.7424242424242424,1.0,0.19225824087469667,0.045454545454545414,0.696969696969697
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,2000,420000.0,102.0,73.0,12.0,27.0,52.0,183.0,86.0,103.0,0.0,-35.6,245.0,81.5,29.4,1112.8,1767.8,11.5,-1.4,GHCND:USC00471847,1.1683385407000797,0.7575757575757576,1.0,0.0640860802915657,0.015151515151515138,0.7424242424242424
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,2001,400000.0,96.0,76.0,16.0,27.0,37.0,179.0,65.0,120.0,4.0,-32.8,245.0,66.3,32.8,1169.7,1767.8,12.9,-0.9,GHCND:USC00471847,0.9119942195338173,0.696969696969697,1.0,-0.2563443211662624,-0.06060606060606055,0.7575757575757576
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,2004,340000.0,129.0,104.0,9.0,35.0,39.0,191.0,77.0,103.0,0.0,-36.1,178.0,53.3,31.7,1160.1,2166.0,11.2,-1.7,GHCND:USC00471847,0.14296125603503054,0.5151515151515151,1.0,-0.1281721605831311,-0.030303030303030498,0.5454545454545456
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,2005,345000.0,93.61111111111111,76.44444444444444,9.222222222222221,33.0,41.0,183.0,90.0,129.0,8.0,-33.3,178.0,62.58888888888888,33.3,936.8950000000001,2259.0,12.3,-0.7,GHCND:USC00471847,0.2070473363265961,0.5303030303030303,1.0,0.06408608029156557,0.015151515151515138,0.5151515151515151
4844,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,46.01389,-91.48278,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,2006,390000.0,136.0,84.0,7.0,29.0,25.0,203.0,66.0,120.0,9.0,-33.9,559.0,66.0,36.7,852.2,1966.0,12.5,-0.9,GHCND:USC00471847,0.7838220589506862,0.6666666666666667,1.0,0.5767747226240901,0.13636363636363646,0.5303030303030303
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1982,67000.0,68.0,62.0,8.0,9.0,32.0,170.0,63.0,141.0,10.0,-33.3,152.0,44.5,36.1,792.7,583.0,13.9,0.4,GHCND:USC00475786,-0.6569124681735345,0.27419354838709686,1.0,-1.293918497917569,-0.24193548387096775,0.5161290322580646
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1983,66000.0,77.0,71.0,7.0,16.0,23.0,160.0,56.0,129.0,32.0,-32.8,203.0,59.7,37.2,875.3,1016.0,14.1,1.9,GHCND:USC00475786,-0.7431737013680392,0.25806451612903214,1.0,-0.08626123319450463,-0.016129032258064724,0.27419354838709686
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1984,85000.0,96.0,73.0,6.0,11.0,26.0,163.0,48.0,135.0,10.0,-35.6,102.0,48.3,37.8,907.9,583.0,14.5,1.1,GHCND:USC00475786,0.8957897293275483,0.5645161290322581,1.0,1.6389634306955876,0.306451612903226,0.25806451612903214
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1985,77000.0,108.0,75.0,5.0,22.0,41.0,162.0,81.0,143.0,14.0,-36.7,406.0,63.5,35.0,941.4,1768.0,13.6,0.3,GHCND:USC00475786,0.20569986377151145,0.4354838709677419,1.0,-0.6900898655560368,-0.12903225806451624,0.5645161290322581
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1986,78000.0,92.0,60.0,6.0,11.0,33.0,161.0,51.0,145.0,13.0,-30.6,102.0,85.9,35.6,887.7,550.0,14.4,1.4,GHCND:USC00475786,0.2919610969660161,0.4516129032258064,1.0,0.08626123319450463,0.016129032258064502,0.4354838709677419
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1987,75000.0,101.0,72.0,4.0,15.0,8.0,170.0,27.0,157.0,25.0,-32.2,127.0,55.4,36.7,729.4,1017.0,16.0,2.7,GHCND:USC00475786,0.03317739738250225,0.4032258064516129,1.0,-0.2587836995835138,-0.048387096774193505,0.4516129032258064
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1988,67000.0,78.0,50.0,4.0,13.0,33.0,180.0,60.0,155.0,53.0,-32.2,305.0,77.2,40.6,638.7,912.0,15.6,0.4,GHCND:USC00475786,-0.6569124681735345,0.27419354838709686,1.0,-0.6900898655560368,-0.12903225806451601,0.4032258064516129
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1989,67000.0,78.0,47.0,4.0,13.0,41.0,172.0,63.0,149.0,15.0,-31.7,254.0,83.1,37.8,642.2,657.0,13.9,0.0,GHCND:USC00475786,-0.6569124681735345,0.27419354838709686,1.0,0.0,0.0,0.27419354838709686
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1990,68000.0,93.0,76.0,9.0,14.0,16.0,163.0,35.0,140.0,10.0,-35.0,279.0,48.3,35.0,925.8,1012.0,15.4,2.3,GHCND:USC00475786,-0.5706512349790299,0.29032258064516137,1.0,0.08626123319450463,0.016129032258064502,0.27419354838709686
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1991,67000.0,85.0,69.0,6.0,13.0,30.0,163.0,70.0,149.0,22.0,-31.7,127.0,115.3,35.6,853.3,965.0,14.4,1.8,GHCND:USC00475786,-0.6569124681735345,0.27419354838709686,1.0,-0.08626123319450463,-0.016129032258064502,0.29032258064516137
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1992,50000.0,87.0,61.0,6.0,11.0,8.0,165.0,49.0,133.0,6.0,-25.6,178.0,72.6,33.9,788.2,673.0,13.3,1.8,GHCND:USC00475786,-2.123353432480113,0.0,1.0,-1.4664409643065783,-0.27419354838709686,0.27419354838709686
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1993,70000.0,86.0,69.0,12.0,15.0,30.0,175.0,67.0,121.0,2.0,-28.3,152.0,55.9,32.2,957.8,863.0,12.6,1.2,GHCND:USC00475786,-0.3981287685900207,0.32258064516129037,1.0,1.725224663890092,0.32258064516129037,0.0
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1994,78000.0,89.0,68.0,6.0,11.0,27.0,156.0,62.0,144.0,11.0,-38.9,127.0,78.0,35.6,861.3,582.0,14.1,1.3,GHCND:USC00475786,0.2919610969660161,0.4516129032258064,1.0,0.6900898655560368,0.12903225806451601,0.32258064516129037
4845,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,North America,44.21306,-90.07889,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,number of individuals,Sex Age Kill (SAK) formula,No,1995,75000.0,75.0,61.0,11.0,9.0,29.0,171.0,75.0,140.0,19.0,-25.6,178.0,63.5,40.0,767.4,583.0,13.8,1.7,GHCND:USC00475786,0.03317739738250225,0.4032258064516129,1.0,-0.2587836995835138,-0.048387096774193505,0.4516129032258064
