attributes,datatype,date,station,value
"U,0514",FZF8,2002-01-01T00:00:00,GHCND:USR0000AKEL,-8.9
"U,0514",FZF9,2002-01-01T00:00:00,GHCND:USR0000AKEL,-8.9
U,TAVG,2002-01-01T00:00:00,GHCND:USR0000AKEL,-3.3
U,TMAX,2002-01-01T00:00:00,GHCND:USR0000AKEL,0.9
U,TMIN,2002-01-01T00:00:00,GHCND:USR0000AKEL,-7.5
,CDSD,2001-01-01T00:00:00,GHCND:USR0000CKER,1272.5
U,CLDD,2001-01-01T00:00:00,GHCND:USR0000CKER,1272.5
U,DT00,2001-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DT32,2001-01-01T00:00:00,GHCND:USR0000CKER,56.0
U,DX32,2001-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DX70,2001-01-01T00:00:00,GHCND:USR0000CKER,234.0
U,DX90,2001-01-01T00:00:00,GHCND:USR0000CKER,140.0
"U,0208,+",EMNT,2001-01-01T00:00:00,GHCND:USR0000CKER,-3.9
"U,0701, ",EMXT,2001-01-01T00:00:00,GHCND:USR0000CKER,42.8
"U,1126",FZF0,2001-01-01T00:00:00,GHCND:USR0000CKER,-1.1
"U,1211",FZF1,2001-01-01T00:00:00,GHCND:USR0000CKER,-2.8
"U,0422",FZF5,2001-01-01T00:00:00,GHCND:USR0000CKER,0.0
"U,0214",FZF6,2001-01-01T00:00:00,GHCND:USR0000CKER,-2.2
0,HDSD,2001-01-01T00:00:00,GHCND:USR0000CKER,1603.0
U,HTDD,2001-01-01T00:00:00,GHCND:USR0000CKER,1603.0
U,TAVG,2001-01-01T00:00:00,GHCND:USR0000CKER,17.5
U,TMAX,2001-01-01T00:00:00,GHCND:USR0000CKER,25.8
U,TMIN,2001-01-01T00:00:00,GHCND:USR0000CKER,9.3
,CDSD,2002-01-01T00:00:00,GHCND:USR0000CKER,1062.1
U,CLDD,2002-01-01T00:00:00,GHCND:USR0000CKER,1062.1
U,DT00,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DT32,2002-01-01T00:00:00,GHCND:USR0000CKER,57.0
U,DX32,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DX70,2002-01-01T00:00:00,GHCND:USR0000CKER,243.0
U,DX90,2002-01-01T00:00:00,GHCND:USR0000CKER,118.0
"U,0131,+",EMNT,2002-01-01T00:00:00,GHCND:USR0000CKER,-4.4
"U,0709, ",EMXT,2002-01-01T00:00:00,GHCND:USR0000CKER,46.7
"U,1102",FZF0,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
"U,1225",FZF1,2002-01-01T00:00:00,GHCND:USR0000CKER,-3.3
"U,0319",FZF5,2002-01-01T00:00:00,GHCND:USR0000CKER,-1.1
"U,0315",FZF6,2002-01-01T00:00:00,GHCND:USR0000CKER,-2.2
"U,0131",FZF7,2002-01-01T00:00:00,GHCND:USR0000CKER,-4.4
8,HDSD,2002-01-01T00:00:00,GHCND:USR0000CKER,1479.8
U,HTDD,2002-01-01T00:00:00,GHCND:USR0000CKER,1479.8
U,TAVG,2002-01-01T00:00:00,GHCND:USR0000CKER,17.0
U,TMAX,2002-01-01T00:00:00,GHCND:USR0000CKER,25.8
U,TMIN,2002-01-01T00:00:00,GHCND:USR0000CKER,8.2
,CDSD,2002-01-01T00:00:00,GHCND:USR0000CKER,1062.1
U,CLDD,2002-01-01T00:00:00,GHCND:USR0000CKER,1062.1
U,DT00,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DT32,2002-01-01T00:00:00,GHCND:USR0000CKER,57.0
U,DX32,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DX70,2002-01-01T00:00:00,GHCND:USR0000CKER,243.0
U,DX90,2002-01-01T00:00:00,GHCND:USR0000CKER,118.0
"U,0131,+",EMNT,2002-01-01T00:00:00,GHCND:USR0000CKER,-4.4
"U,0709, ",EMXT,2002-01-01T00:00:00,GHCND:USR0000CKER,46.7
"U,1102",FZF0,2002-01-01T00:00:00,GHCND:USR0000CKER,0.0
"U,1225",FZF1,2002-01-01T00:00:00,GHCND:USR0000CKER,-3.3
"U,0319",FZF5,2002-01-01T00:00:00,GHCND:USR0000CKER,-1.1
"U,0315",FZF6,2002-01-01T00:00:00,GHCND:USR0000CKER,-2.2
"U,0131",FZF7,2002-01-01T00:00:00,GHCND:USR0000CKER,-4.4
8,HDSD,2002-01-01T00:00:00,GHCND:USR0000CKER,1479.8
U,HTDD,2002-01-01T00:00:00,GHCND:USR0000CKER,1479.8
U,TAVG,2002-01-01T00:00:00,GHCND:USR0000CKER,17.0
U,TMAX,2002-01-01T00:00:00,GHCND:USR0000CKER,25.8
U,TMIN,2002-01-01T00:00:00,GHCND:USR0000CKER,8.2
,CDSD,2003-01-01T00:00:00,GHCND:USR0000CKER,1168.8
U,CLDD,2003-01-01T00:00:00,GHCND:USR0000CKER,1168.8
U,DT00,2003-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DT32,2003-01-01T00:00:00,GHCND:USR0000CKER,45.0
U,DX32,2003-01-01T00:00:00,GHCND:USR0000CKER,0.0
U,DX70,2003-01-01T00:00:00,GHCND:USR0000CKER,224.0
U,DX90,2003-01-01T00:00:00,GHCND:USR0000CKER,137.0
"U,0209,+",EMNT,2003-01-01T00:00:00,GHCND:USR0000CKER,-3.9
"U,0716, ",EMXT,2003-01-01T00:00:00,GHCND:USR0000CKER,42.2
"U,1102",FZF0,2003-01-01T00:00:00,GHCND:USR0000CKER,-0.6
"U,1126",FZF1,2003-01-01T00:00:00,GHCND:USR0000CKER,-2.2
"U,0306",FZF5,2003-01-01T00:00:00,GHCND:USR0000CKER,0.0
"U,0209",FZF6,2003-01-01T00:00:00,GHCND:USR0000CKER,-3.9
2,HDSD,2003-01-01T00:00:00,GHCND:USR0000CKER,1539.2
U,HTDD,2003-01-01T00:00:00,GHCND:USR0000CKER,1539.2
U,TAVG,2003-01-01T00:00:00,GHCND:USR0000CKER,17.3
U,TMAX,2003-01-01T00:00:00,GHCND:USR0000CKER,25.8
U,TMIN,2003-01-01T00:00:00,GHCND:USR0000CKER,8.7
,CDSD,1985-01-01T00:00:00,GHCND:USW00025704,0.0
X,CLDD,1985-01-01T00:00:00,GHCND:USW00025704,0.0
X,DP01,1985-01-01T00:00:00,GHCND:USW00025704,265.0
X,DP10,1985-01-01T00:00:00,GHCND:USW00025704,157.0
X,DP1X,1985-01-01T00:00:00,GHCND:USW00025704,5.0
,DSND,1985-01-01T00:00:00,GHCND:USW00025704,62.0
X,DSNW,1985-01-01T00:00:00,GHCND:USW00025704,33.0
X,DT00,1985-01-01T00:00:00,GHCND:USW00025704,0.0
X,DT32,1985-01-01T00:00:00,GHCND:USW00025704,100.0
X,DX32,1985-01-01T00:00:00,GHCND:USW00025704,9.0
X,DX70,1985-01-01T00:00:00,GHCND:USW00025704,0.0
X,DX90,1985-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYHF,1985-01-01T00:00:00,GHCND:USW00025704,1.0
"X,0319, ",EMNT,1985-01-01T00:00:00,GHCND:USW00025704,-11.1
" ,X,0329, ",EMSD,1985-01-01T00:00:00,GHCND:USW00025704,406.0
" ,X,0324, ",EMSN,1985-01-01T00:00:00,GHCND:USW00025704,147.0
" ,X,0816, ",EMXP,1985-01-01T00:00:00,GHCND:USW00025704,53.8
"X,0710, ",EMXT,1985-01-01T00:00:00,GHCND:USW00025704,20.0
"X,1013",FZF0,1985-01-01T00:00:00,GHCND:USW00025704,0.0
"X,1202",FZF1,1985-01-01T00:00:00,GHCND:USW00025704,-2.8
"X,1204",FZF2,1985-01-01T00:00:00,GHCND:USW00025704,-7.8
"X,1204",FZF3,1985-01-01T00:00:00,GHCND:USW00025704,-7.8
"0,0602",FZF5,1985-01-01T00:00:00,GHCND:USW00025704,-1.7
"0,0330",FZF6,1985-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,0323",FZF7,1985-01-01T00:00:00,GHCND:USW00025704,-5.0
"0,0320",FZF8,1985-01-01T00:00:00,GHCND:USW00025704,-9.4
"0,0320",FZF9,1985-01-01T00:00:00,GHCND:USW00025704,-9.4
3,HDSD,1985-01-01T00:00:00,GHCND:USW00025704,4629.3
X,HTDD,1985-01-01T00:00:00,GHCND:USW00025704,4629.3
" ,X",PRCP,1985-01-01T00:00:00,GHCND:USW00025704,1527.1
" ,X",SNOW,1985-01-01T00:00:00,GHCND:USW00025704,2240.0
X,TAVG,1985-01-01T00:00:00,GHCND:USW00025704,5.3
X,TMAX,1985-01-01T00:00:00,GHCND:USW00025704,7.8
X,TMIN,1985-01-01T00:00:00,GHCND:USW00025704,2.7
X,WDFG,1985-01-01T00:00:00,GHCND:USW00025704,220.0
X,WSFG,1985-01-01T00:00:00,GHCND:USW00025704,32.9
,CDSD,1986-01-01T00:00:00,GHCND:USW00025704,0.0
X,CLDD,1986-01-01T00:00:00,GHCND:USW00025704,0.0
X,DP01,1986-01-01T00:00:00,GHCND:USW00025704,258.0
X,DP10,1986-01-01T00:00:00,GHCND:USW00025704,136.0
X,DP1X,1986-01-01T00:00:00,GHCND:USW00025704,4.0
,DSND,1986-01-01T00:00:00,GHCND:USW00025704,68.0
X,DSNW,1986-01-01T00:00:00,GHCND:USW00025704,26.0
X,DT00,1986-01-01T00:00:00,GHCND:USW00025704,0.0
X,DT32,1986-01-01T00:00:00,GHCND:USW00025704,87.0
X,DX32,1986-01-01T00:00:00,GHCND:USW00025704,10.0
X,DX70,1986-01-01T00:00:00,GHCND:USW00025704,2.0
X,DX90,1986-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYFG,1986-01-01T00:00:00,GHCND:USW00025704,122.0
 ,DYHF,1986-01-01T00:00:00,GHCND:USW00025704,4.0
 ,DYTS,1986-01-01T00:00:00,GHCND:USW00025704,1.0
"X,0113, ",EMNT,1986-01-01T00:00:00,GHCND:USW00025704,-12.2
" ,X,0206, ",EMSD,1986-01-01T00:00:00,GHCND:USW00025704,330.0
" ,X,0126, ",EMSN,1986-01-01T00:00:00,GHCND:USW00025704,132.0
" ,X,1018, ",EMXP,1986-01-01T00:00:00,GHCND:USW00025704,70.9
"X,0718, ",EMXT,1986-01-01T00:00:00,GHCND:USW00025704,21.7
"X,1030",FZF0,1986-01-01T00:00:00,GHCND:USW00025704,-2.2
"X,1030",FZF1,1986-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,1122",FZF2,1986-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,0425",FZF5,1986-01-01T00:00:00,GHCND:USW00025704,-0.6
"Z,0423",FZF6,1986-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,0228",FZF7,1986-01-01T00:00:00,GHCND:USW00025704,-7.2
"0,0228",FZF8,1986-01-01T00:00:00,GHCND:USW00025704,-7.2
"0,0203",FZF9,1986-01-01T00:00:00,GHCND:USW00025704,-9.4
8,HDSD,1986-01-01T00:00:00,GHCND:USW00025704,4748.8
X,HTDD,1986-01-01T00:00:00,GHCND:USW00025704,4748.8
" ,X",PRCP,1986-01-01T00:00:00,GHCND:USW00025704,1319.7
" ,X",SNOW,1986-01-01T00:00:00,GHCND:USW00025704,1891.0
X,TAVG,1986-01-01T00:00:00,GHCND:USW00025704,5.3
X,TMAX,1986-01-01T00:00:00,GHCND:USW00025704,7.7
X,TMIN,1986-01-01T00:00:00,GHCND:USW00025704,2.8
X,AWND,1990-01-01T00:00:00,GHCND:USW00025704,5.2
,CDSD,1990-01-01T00:00:00,GHCND:USW00025704,0.0
X,CLDD,1990-01-01T00:00:00,GHCND:USW00025704,0.0
X,DP01,1990-01-01T00:00:00,GHCND:USW00025704,247.0
X,DP10,1990-01-01T00:00:00,GHCND:USW00025704,129.0
X,DP1X,1990-01-01T00:00:00,GHCND:USW00025704,6.0
,DSND,1990-01-01T00:00:00,GHCND:USW00025704,45.0
X,DSNW,1990-01-01T00:00:00,GHCND:USW00025704,23.0
X,DT00,1990-01-01T00:00:00,GHCND:USW00025704,0.0
X,DT32,1990-01-01T00:00:00,GHCND:USW00025704,115.0
X,DX32,1990-01-01T00:00:00,GHCND:USW00025704,11.0
X,DX70,1990-01-01T00:00:00,GHCND:USW00025704,0.0
X,DX90,1990-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYFG,1990-01-01T00:00:00,GHCND:USW00025704,180.0
"X,0124, ",EMNT,1990-01-01T00:00:00,GHCND:USW00025704,-12.8
" ,X,0204, ",EMSD,1990-01-01T00:00:00,GHCND:USW00025704,203.0
" ,X,0331,+",EMSN,1990-01-01T00:00:00,GHCND:USW00025704,122.0
" ,X,0824, ",EMXP,1990-01-01T00:00:00,GHCND:USW00025704,40.9
"X,0803, ",EMXT,1990-01-01T00:00:00,GHCND:USW00025704,20.0
"0,0921",FZF0,1990-01-01T00:00:00,GHCND:USW00025704,-0.6
"0,1122",FZF1,1990-01-01T00:00:00,GHCND:USW00025704,-2.8
"X,1212",FZF2,1990-01-01T00:00:00,GHCND:USW00025704,-5.0
"0,0503",FZF5,1990-01-01T00:00:00,GHCND:USW00025704,-0.6
"0,0405",FZF6,1990-01-01T00:00:00,GHCND:USW00025704,-5.6
"0,0405",FZF7,1990-01-01T00:00:00,GHCND:USW00025704,-5.6
"0,0303",FZF8,1990-01-01T00:00:00,GHCND:USW00025704,-6.7
"0,0124",FZF9,1990-01-01T00:00:00,GHCND:USW00025704,-12.8
4,HDSD,1990-01-01T00:00:00,GHCND:USW00025704,4942.4
X,HTDD,1990-01-01T00:00:00,GHCND:USW00025704,4942.4
" ,X",PRCP,1990-01-01T00:00:00,GHCND:USW00025704,1242.8
" ,X",SNOW,1990-01-01T00:00:00,GHCND:USW00025704,1931.0
X,TAVG,1990-01-01T00:00:00,GHCND:USW00025704,4.8
X,TMAX,1990-01-01T00:00:00,GHCND:USW00025704,7.4
X,TMIN,1990-01-01T00:00:00,GHCND:USW00025704,2.1
X,WDFG,1990-01-01T00:00:00,GHCND:USW00025704,180.0
X,WSFG,1990-01-01T00:00:00,GHCND:USW00025704,44.7
X,AWND,1991-01-01T00:00:00,GHCND:USW00025704,4.7
,CDSD,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,CLDD,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DP01,1991-01-01T00:00:00,GHCND:USW00025704,276.0
0,DP10,1991-01-01T00:00:00,GHCND:USW00025704,134.0
0,DP1X,1991-01-01T00:00:00,GHCND:USW00025704,8.0
,DSND,1991-01-01T00:00:00,GHCND:USW00025704,60.0
0,DSNW,1991-01-01T00:00:00,GHCND:USW00025704,26.0
0,DT00,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DT32,1991-01-01T00:00:00,GHCND:USW00025704,128.0
0,DX32,1991-01-01T00:00:00,GHCND:USW00025704,18.0
0,DX70,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DX90,1991-01-01T00:00:00,GHCND:USW00025704,0.0
"0,0224,+",EMNT,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
" ,0,0120,+",EMSD,1991-01-01T00:00:00,GHCND:USW00025704,152.0
" ,0,1219, ",EMSN,1991-01-01T00:00:00,GHCND:USW00025704,140.0
" ,0,0124, ",EMXP,1991-01-01T00:00:00,GHCND:USW00025704,77.5
"0,0828, ",EMXT,1991-01-01T00:00:00,GHCND:USW00025704,20.6
"0,0926",FZF0,1991-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,1020",FZF1,1991-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,1129",FZF2,1991-01-01T00:00:00,GHCND:USW00025704,-6.1
"0,1130",FZF3,1991-01-01T00:00:00,GHCND:USW00025704,-6.7
"0,0605",FZF5,1991-01-01T00:00:00,GHCND:USW00025704,0.0
"0,0518",FZF6,1991-01-01T00:00:00,GHCND:USW00025704,-2.8
"0,0429",FZF7,1991-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,0224",FZF8,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
"0,0224",FZF9,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
8,HDSD,1991-01-01T00:00:00,GHCND:USW00025704,4934.8
0,HTDD,1991-01-01T00:00:00,GHCND:USW00025704,4934.8
" ,0",PRCP,1991-01-01T00:00:00,GHCND:USW00025704,1504.1
" ,0",SNOW,1991-01-01T00:00:00,GHCND:USW00025704,2194.0
0,TAVG,1991-01-01T00:00:00,GHCND:USW00025704,4.5
0,TMAX,1991-01-01T00:00:00,GHCND:USW00025704,7.1
0,TMIN,1991-01-01T00:00:00,GHCND:USW00025704,1.8
X,WDFG,1991-01-01T00:00:00,GHCND:USW00025704,240.0
X,WSFG,1991-01-01T00:00:00,GHCND:USW00025704,30.8
X,AWND,1991-01-01T00:00:00,GHCND:USW00025704,4.7
,CDSD,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,CLDD,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DP01,1991-01-01T00:00:00,GHCND:USW00025704,276.0
0,DP10,1991-01-01T00:00:00,GHCND:USW00025704,134.0
0,DP1X,1991-01-01T00:00:00,GHCND:USW00025704,8.0
,DSND,1991-01-01T00:00:00,GHCND:USW00025704,60.0
0,DSNW,1991-01-01T00:00:00,GHCND:USW00025704,26.0
0,DT00,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DT32,1991-01-01T00:00:00,GHCND:USW00025704,128.0
0,DX32,1991-01-01T00:00:00,GHCND:USW00025704,18.0
0,DX70,1991-01-01T00:00:00,GHCND:USW00025704,0.0
0,DX90,1991-01-01T00:00:00,GHCND:USW00025704,0.0
"0,0224,+",EMNT,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
" ,0,0120,+",EMSD,1991-01-01T00:00:00,GHCND:USW00025704,152.0
" ,0,1219, ",EMSN,1991-01-01T00:00:00,GHCND:USW00025704,140.0
" ,0,0124, ",EMXP,1991-01-01T00:00:00,GHCND:USW00025704,77.5
"0,0828, ",EMXT,1991-01-01T00:00:00,GHCND:USW00025704,20.6
"0,0926",FZF0,1991-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,1020",FZF1,1991-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,1129",FZF2,1991-01-01T00:00:00,GHCND:USW00025704,-6.1
"0,1130",FZF3,1991-01-01T00:00:00,GHCND:USW00025704,-6.7
"0,0605",FZF5,1991-01-01T00:00:00,GHCND:USW00025704,0.0
"0,0518",FZF6,1991-01-01T00:00:00,GHCND:USW00025704,-2.8
"0,0429",FZF7,1991-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,0224",FZF8,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
"0,0224",FZF9,1991-01-01T00:00:00,GHCND:USW00025704,-12.8
8,HDSD,1991-01-01T00:00:00,GHCND:USW00025704,4934.8
0,HTDD,1991-01-01T00:00:00,GHCND:USW00025704,4934.8
" ,0",PRCP,1991-01-01T00:00:00,GHCND:USW00025704,1504.1
" ,0",SNOW,1991-01-01T00:00:00,GHCND:USW00025704,2194.0
0,TAVG,1991-01-01T00:00:00,GHCND:USW00025704,4.5
0,TMAX,1991-01-01T00:00:00,GHCND:USW00025704,7.1
0,TMIN,1991-01-01T00:00:00,GHCND:USW00025704,1.8
X,WDFG,1991-01-01T00:00:00,GHCND:USW00025704,240.0
X,WSFG,1991-01-01T00:00:00,GHCND:USW00025704,30.8
X,AWND,1992-01-01T00:00:00,GHCND:USW00025704,5.7
,CDSD,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,CLDD,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DP01,1992-01-01T00:00:00,GHCND:USW00025704,274.0
0,DP10,1992-01-01T00:00:00,GHCND:USW00025704,155.0
0,DP1X,1992-01-01T00:00:00,GHCND:USW00025704,0.0
,DSND,1992-01-01T00:00:00,GHCND:USW00025704,81.0
0,DSNW,1992-01-01T00:00:00,GHCND:USW00025704,36.0
0,DT00,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DT32,1992-01-01T00:00:00,GHCND:USW00025704,138.0
0,DX32,1992-01-01T00:00:00,GHCND:USW00025704,12.0
0,DX70,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DX90,1992-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYFG,1992-01-01T00:00:00,GHCND:USW00025704,181.0
 ,DYHF,1992-01-01T00:00:00,GHCND:USW00025704,1.0
 ,DYTS,1992-01-01T00:00:00,GHCND:USW00025704,2.0
"0,0110, ",EMNT,1992-01-01T00:00:00,GHCND:USW00025704,-9.4
" ,0,0326, ",EMSD,1992-01-01T00:00:00,GHCND:USW00025704,432.0
" ,0,0320, ",EMSN,1992-01-01T00:00:00,GHCND:USW00025704,203.0
" ,0,0608, ",EMXP,1992-01-01T00:00:00,GHCND:USW00025704,24.4
"0,0929,+",EMXT,1992-01-01T00:00:00,GHCND:USW00025704,16.1
"0,0924",FZF0,1992-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,1108",FZF1,1992-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,1110",FZF2,1992-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,1202",FZF3,1992-01-01T00:00:00,GHCND:USW00025704,-7.2
"0,1214",FZF4,1992-01-01T00:00:00,GHCND:USW00025704,-8.9
"0,0515",FZF5,1992-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,0417",FZF6,1992-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,0413",FZF7,1992-01-01T00:00:00,GHCND:USW00025704,-5.0
"0,0324",FZF8,1992-01-01T00:00:00,GHCND:USW00025704,-7.2
"X,0110",FZF9,1992-01-01T00:00:00,GHCND:USW00025704,-9.4
1,HDSD,1992-01-01T00:00:00,GHCND:USW00025704,5072.1
0,HTDD,1992-01-01T00:00:00,GHCND:USW00025704,5072.1
" ,0",PRCP,1992-01-01T00:00:00,GHCND:USW00025704,1446.8
" ,0",SNOW,1992-01-01T00:00:00,GHCND:USW00025704,2988.0
0,TAVG,1992-01-01T00:00:00,GHCND:USW00025704,4.2
0,TMAX,1992-01-01T00:00:00,GHCND:USW00025704,6.8
0,TMIN,1992-01-01T00:00:00,GHCND:USW00025704,1.6
X,WDFG,1992-01-01T00:00:00,GHCND:USW00025704,270.0
X,WSFG,1992-01-01T00:00:00,GHCND:USW00025704,36.0
X,AWND,1992-01-01T00:00:00,GHCND:USW00025704,5.7
,CDSD,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,CLDD,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DP01,1992-01-01T00:00:00,GHCND:USW00025704,274.0
0,DP10,1992-01-01T00:00:00,GHCND:USW00025704,155.0
0,DP1X,1992-01-01T00:00:00,GHCND:USW00025704,0.0
,DSND,1992-01-01T00:00:00,GHCND:USW00025704,81.0
0,DSNW,1992-01-01T00:00:00,GHCND:USW00025704,36.0
0,DT00,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DT32,1992-01-01T00:00:00,GHCND:USW00025704,138.0
0,DX32,1992-01-01T00:00:00,GHCND:USW00025704,12.0
0,DX70,1992-01-01T00:00:00,GHCND:USW00025704,0.0
0,DX90,1992-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYFG,1992-01-01T00:00:00,GHCND:USW00025704,181.0
 ,DYHF,1992-01-01T00:00:00,GHCND:USW00025704,1.0
 ,DYTS,1992-01-01T00:00:00,GHCND:USW00025704,2.0
"0,0110, ",EMNT,1992-01-01T00:00:00,GHCND:USW00025704,-9.4
" ,0,0326, ",EMSD,1992-01-01T00:00:00,GHCND:USW00025704,432.0
" ,0,0320, ",EMSN,1992-01-01T00:00:00,GHCND:USW00025704,203.0
" ,0,0608, ",EMXP,1992-01-01T00:00:00,GHCND:USW00025704,24.4
"0,0929,+",EMXT,1992-01-01T00:00:00,GHCND:USW00025704,16.1
"0,0924",FZF0,1992-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,1108",FZF1,1992-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,1110",FZF2,1992-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,1202",FZF3,1992-01-01T00:00:00,GHCND:USW00025704,-7.2
"0,1214",FZF4,1992-01-01T00:00:00,GHCND:USW00025704,-8.9
"0,0515",FZF5,1992-01-01T00:00:00,GHCND:USW00025704,-1.1
"0,0417",FZF6,1992-01-01T00:00:00,GHCND:USW00025704,-2.2
"0,0413",FZF7,1992-01-01T00:00:00,GHCND:USW00025704,-5.0
"0,0324",FZF8,1992-01-01T00:00:00,GHCND:USW00025704,-7.2
"X,0110",FZF9,1992-01-01T00:00:00,GHCND:USW00025704,-9.4
1,HDSD,1992-01-01T00:00:00,GHCND:USW00025704,5072.1
0,HTDD,1992-01-01T00:00:00,GHCND:USW00025704,5072.1
" ,0",PRCP,1992-01-01T00:00:00,GHCND:USW00025704,1446.8
" ,0",SNOW,1992-01-01T00:00:00,GHCND:USW00025704,2988.0
0,TAVG,1992-01-01T00:00:00,GHCND:USW00025704,4.2
0,TMAX,1992-01-01T00:00:00,GHCND:USW00025704,6.8
0,TMIN,1992-01-01T00:00:00,GHCND:USW00025704,1.6
X,WDFG,1992-01-01T00:00:00,GHCND:USW00025704,270.0
X,WSFG,1992-01-01T00:00:00,GHCND:USW00025704,36.0
X,AWND,1993-01-01T00:00:00,GHCND:USW00025704,5.4
,CDSD,1993-01-01T00:00:00,GHCND:USW00025704,0.0
0,CLDD,1993-01-01T00:00:00,GHCND:USW00025704,0.0
0,DP01,1993-01-01T00:00:00,GHCND:USW00025704,285.0
0,DP10,1993-01-01T00:00:00,GHCND:USW00025704,165.0
0,DP1X,1993-01-01T00:00:00,GHCND:USW00025704,11.0
,DSND,1993-01-01T00:00:00,GHCND:USW00025704,69.0
0,DSNW,1993-01-01T00:00:00,GHCND:USW00025704,39.0
0,DT00,1993-01-01T00:00:00,GHCND:USW00025704,0.0
0,DT32,1993-01-01T00:00:00,GHCND:USW00025704,143.0
0,DX32,1993-01-01T00:00:00,GHCND:USW00025704,13.0
0,DX70,1993-01-01T00:00:00,GHCND:USW00025704,1.0
0,DX90,1993-01-01T00:00:00,GHCND:USW00025704,0.0
 ,DYFG,1993-01-01T00:00:00,GHCND:USW00025704,134.0
 ,DYHF,1993-01-01T00:00:00,GHCND:USW00025704,2.0
"0,0121, ",EMNT,1993-01-01T00:00:00,GHCND:USW00025704,-12.8
" ,0,1224, ",EMSD,1993-01-01T00:00:00,GHCND:USW00025704,406.0
" ,0,1210, ",EMSN,1993-01-01T00:00:00,GHCND:USW00025704,173.0
" ,0,0111, ",EMXP,1993-01-01T00:00:00,GHCND:USW00025704,77.5
"0,0731, ",EMXT,1993-01-01T00:00:00,GHCND:USW00025704,22.8
"0,1002",FZF0,1993-01-01T00:00:00,GHCND:USW00025704,-1.7
"0,1025",FZF1,1993-01-01T00:00:00,GHCND:USW00025704,-2.8
"0,1128",FZF2,1993-01-01T00:00:00,GHCND:USW00025704,-4.4
"0,1129",FZF3,1993-01-01T00:00:00,GHCND:USW00025704,-6.7
"0,1219",FZF4,1993-01-01T00:00:00,GHCND:USW00025704,-10.6
"0,0526",FZF5,1993-01-01T00:00:00,GHCND:USW00025704,0.0
"0,0508",FZF6,1993-01-01T00:00:00,GHCND:USW00025704,-2.8
"0,0409",FZF7,1993-01-01T00:00:00,GHCND:USW00025704,-6.1
"0,0407",FZF8,1993-01-01T00:00:00,GHCND:USW00025704,-6.7
"0,0131",FZF9,1993-01-01T00:00:00,GHCND:USW00025704,-10.6
3,HDSD,1993-01-01T00:00:00,GHCND:USW00025704,5178.3
0,HTDD,1993-01-01T00:00:00,GHCND:USW00025704,5178.3
" ,0",PRCP,1993-01-01T00:00:00,GHCND:USW00025704,1686.4
